Time,X,Y,Z
0.1,2.168309374511691,4.487347991178035,2.8413364672819603
0.2,2.7738584802737583,-4.964084657269078,84.6090032558106
0.3,-2.2161336020712086,-1.536997407365585,114.65148623975622
0.1,2.1528442568803756,4.453929437917977,3.048972572893308
0.2,2.758666849734235,-4.783745224468046,85.22314402951525
0.3,-2.1788541907239076,-1.67538769328095,111.68558970083188
0.1,2.083270280974868,4.288815528294328,3.028702611398614
0.2,2.9415745682921792,-4.162921582768858,93.74941636520876
0.3,-2.148601924587912,-2.2608538413393986,105.65299996364855
0.1,2.1199540692881795,4.409851763225469,2.4667544564353205
0.2,2.983879273061249,-4.749104609468431,92.22409045666926
0.3,-2.271384899440476,-1.8611800731079247,115.27631949518549
0.1,2.2336236727945313,4.623447308563852,3.1560424536579252
0.2,2.5377161760175655,-5.296765265424169,76.19730751739783
0.3,-2.17638811746066,-1.0201852636639215,116.15007819933068
0.1,2.1079162212815183,4.353671707334869,2.562104904426979
0.2,3.0061057995210163,-4.530763072460976,94.0206614064573
0.3,-2.2448208358349016,-2.0514106477212195,112.30942586841827
0.1,1.989365822092668,4.1220634195452375,2.581098047222072
0.2,3.2646655828091125,-3.3430504208914473,107.77924921310651
0.3,-2.1701301968125954,-2.907838929565934,101.66942476837947
0.1,2.2080044629434714,4.562827073277662,3.032873008465437
0.2,2.63393235338816,-5.162055496885657,79.52103581063248
0.3,-2.192345453840653,-1.2428775866674076,115.44857696988129
0.1,2.061381635170787,4.275837161200227,2.5790550605681286
0.2,3.098745294539574,-4.140973914151534,99.02990998810523
0.3,-2.222003681301189,-2.368010099115139,108.69294603436529
0.1,2.075667078802745,4.291309759615344,2.9113593440530523
0.2,2.9781967200373716,-4.169918202426569,94.93453674527143
0.3,-2.1675649271648934,-2.2759426258627906,106.561460511979
0.1,2.3461726704175274,4.824490711923889,3.596043863077095
0.2,2.2028623942266083,-5.678674864697894,65.76887794743297
0.3,-2.1096341382984733,-0.2501230382751536,117.41946698952702
0.1,2.2135976257674903,4.5872981976719105,2.7865909686086203
0.2,2.672864009402742,-5.310715774270279,79.65255510438993
0.3,-2.2313115534285695,-1.1305413000986473,118.3208640466277
0.1,2.1311613244783234,4.410584943236374,2.847251786366637
0.2,2.8618406629152373,-4.67636668319322,88.8276226682361
0.3,-2.2045101905263107,-1.8385991168148987,111.82676772491894
0.1,2.1690524412420684,4.501304866808223,2.7820650531810003
0.2,2.7789231177280174,-5.017552690158864,84.47415363751222
0.3,-2.2269581288109417,-1.4902110056708553,115.6021708562414
0.1,2.1501026356995285,4.455252677117835,2.5937347143580283
0.2,2.8834504508414733,-4.916469736204305,88.10905428043017
0.3,-2.2547578189333617,-1.6602124866220762,115.82784871592105
0.1,2.1003512171288574,4.361295861864861,2.604450404457456
0.2,2.994933103132056,-4.517573026001644,93.82140511371685
0.3,-2.2372662896490882,-2.0456379096245336,112.02851216324976
0.1,2.0318074233259122,4.2083580037993364,2.63462589356419
0.2,3.1541551520652558,-3.808050220045047,102.29061303531213
0.3,-2.1915970173462065,-2.601553709966158,105.23869642061346
0.1,2.1185306358755707,4.396766160858441,2.7261496027944716
0.2,2.917056887652189,-4.63759190440589,90.74944650095497
0.3,-2.222272165511115,-1.9039927005888522,112.30971019435202
0.1,2.181466417633974,4.514615191704323,2.9611540544687127
0.2,2.7109668694348406,-5.020614201125281,82.50528858838632
0.3,-2.199666208820717,-1.435998960735919,114.50488032647151
0.1,2.2188918210761766,4.617447544214049,2.7307194912799315
0.2,2.660352258715573,-5.405634483652163,78.75440393322322
0.3,-2.2404706475475695,-1.0170822519362703,119.63620262419201
0.1,2.19042846450369,4.5259790380029825,2.80993128126074
0.2,2.733424586913696,-5.116541271377346,82.50932963654748
0.3,-2.224884231310386,-1.3716274921309142,116.26820023601617
0.1,2.114751102582275,4.37149991202067,2.841914945717527
0.2,2.906073016994455,-4.528881444860055,90.93380898031587
0.3,-2.198386498584231,-1.9825863661416434,110.40585677269702
0.1,2.1173458814771795,4.386038428201173,2.5969543929924686
0.2,2.9635650274795555,-4.640318389448901,92.13683081037321
0.3,-2.243883907594456,-1.9373325674543538,113.17335234681869
0.1,2.0027148988232626,4.171483481706635,2.3136506476716057
0.2,3.3109904056553434,-3.5931867954374765,108.72437988415365
0.3,-2.241231596327903,-2.8023029467483416,106.20935997752909
0.1,2.060821523237187,4.2775486091409975,2.6053384485420517
0.2,3.089950223570918,-4.139305257889946,98.75596750261552
0.3,-2.2172972353886724,-2.362695929371049,108.49918473169772
0.1,2.220051646819964,4.597127118092111,2.908544614882477
0.2,2.6284006824347523,-5.301720000152785,78.5141417115661
0.3,-2.212397582255749,-1.100272613312974,117.51076291679233
0.1,2.0849630005793864,4.334302893580514,2.45838142124425
0.2,3.0740434897282403,-4.424791199868545,96.86735042417004
0.3,-2.259007995453987,-2.1612013970632944,112.29848901800328
0.1,1.997674600651515,4.148603355675419,2.690931373715014
0.2,3.206050132223165,-3.4651158548725807,105.34850511385234
0.3,-2.158539925154178,-2.8107578835499853,101.91220890108889
0.1,2.350183799418107,4.830130268515872,3.2409338505277474
0.2,2.264321094371724,-5.818760846236456,66.09544145083979
0.3,-2.151139867734325,-0.1557967934839096,120.06053112817746
0.1,2.11704718500843,4.400409113827291,2.642685750828415
0.2,2.939989475634995,-4.665686426177207,91.32163877297391
0.3,-2.237411004251085,-1.8965358318410228,113.18760326503511
0.1,2.172030364095534,4.48148696167685,2.860075864168682
0.2,2.7696594021386565,-4.953672270162059,84.5026062880227
0.3,-2.2128513821619853,-1.5474329274971306,114.35762620960283
0.1,2.13583434353248,4.403960095244153,2.738661979957976
0.2,2.8922139570802265,-4.702798558883247,89.53143420264962
0.3,-2.2226443752428393,-1.846131650686148,112.67144088013825
0.1,2.1675691444259906,4.4834301523201345,2.892900445904728
0.2,2.7638156472297357,-4.93694168307667,84.4775484848073
0.3,-2.207400591743201,-1.5529631281146994,114.06750404508317
0.1,2.191504687314907,4.550494489179014,2.705486495631084
0.2,2.742571429862171,-5.209780677065359,82.25185748437848
0.3,-2.243188632578023,-1.2848215351119496,117.92472086385786
0.1,2.0244052249852484,4.21661030883878,2.459646407636162
0.2,3.21124090517534,-3.828792000607195,104.26984014107151
0.3,-2.2263227201627704,-2.616892154810727,106.96799542691781
0.1,2.2058789580141447,4.556078363696257,2.8927085455558696
0.2,2.6755603269455848,-5.190056895684742,80.45097415527357
0.3,-2.2135343415399444,-1.2545405368674936,116.4769557797475
0.1,2.14908090623825,4.470449167813412,2.7349854022412377
0.2,2.833002296951065,-4.907537271268882,86.73562115747019
0.3,-2.231290717059431,-1.6232396252969397,114.90528011396476
0.1,2.028800496550386,4.2222390397992555,2.41686463776875
0.2,3.2177113096686307,-3.870607259141139,104.31484310175078
0.3,-2.237052730560607,-2.5976938302059107,107.66958425483347
0.1,2.0576940173434175,4.263751761590378,2.55622201589482
0.2,3.1175938038341635,-4.094346181765859,99.8549208474151
0.3,-2.223338312544793,-2.4101401076919147,108.41349221713395
0.1,2.1305059214360647,4.413766971918043,2.741464467392924
0.2,2.889399258922812,-4.712280876973366,89.46946434090714
0.3,-2.222861828467531,-1.8295202254705578,112.87509379060522
0.1,2.2007617044230736,4.543767068907584,2.8503937307741913
0.2,2.700174532477941,-5.166219737586692,81.26563631394708
0.3,-2.2195865357979003,-1.2989425346070311,116.48362482699632
0.1,2.1518428553679003,4.45594253314675,2.7231491539456494
0.2,2.8441891759671516,-4.88282127511999,87.13616059551065
0.3,-2.232210422164274,-1.659666212633261,114.62108296400659
0.1,2.1894419454317253,4.532538825068468,2.9589518175402905
0.2,2.6911978404138304,-5.079745283857456,81.60568304401605
0.3,-2.20147573145376,-1.3658814404599178,115.1000184799642
0.1,2.1043435011448066,4.380033306498015,2.413832587948102
0.2,3.0372929037422765,-4.632218269974128,94.58562214324874
0.3,-2.276532632627902,-1.9855916287029367,114.61228547675938
0.1,2.1484704773711303,4.438662296797247,2.646804129382466
0.2,2.8815797391841467,-4.853809488763487,88.37750807654012
0.3,-2.2436361252834267,-1.715336011593018,114.7851701664695
0.1,2.092087599074246,4.332588185538841,2.7580920246969756
0.2,2.9776950113783274,-4.373653539406625,93.97441833556906
0.3,-2.2040040342074416,-2.139065058352626,109.52679470777572
0.1,2.0618260379028377,4.276335398316975,2.972738804965397
0.2,2.984064299822746,-4.069046400632932,95.6186294024189
0.3,-2.1520018305646915,-2.3385378741654863,105.32410536746198
0.1,1.959011366215916,4.091744694381504,2.480351490039014
0.2,3.342789206496722,-3.095459969896446,111.433945175708
0.3,-2.1739200045712166,-3.059897014820076,100.69308865043647
